"DateTime";"FASE A";"FASE B";"FASE C";"TOTAL"
"2025-02-02 20:00:00";1361,9121459960938;805,0050598144531;337,699951171875;2504,617138671875
"2025-02-02 20:10:00";1418,370947265625;908,2865112304687;496,95767669677736;2823,615185546875
"2025-02-02 20:20:00";0;0;0;0
"2025-02-02 20:30:00";0;0;0;0
"2025-02-02 20:40:00";1419,5945521763392;846,7321515764509;425,606689453125;2691,9334891183034
"2025-02-02 20:50:00";1360,880517578125;903,3258972167969;438,24376525878904;2702,4501953125
"2025-02-02 21:00:00";0;0;0;0
"2025-02-02 21:10:00";1343,5982177734375;797,6986267089844;180,7306869506836;2322,0275024414063
"2025-02-02 21:20:00";1378,6468383789063;904,1772399902344;383,2680694580078;2666,09208984375
"2025-02-02 21:30:00";1305,41123046875;859,4556335449219;409,5119171142578;2574,37880859375
"2025-02-02 21:40:00";1409,5775024414063;814,8556823730469;292,5959533691406;2517,0290771484374
"2025-02-02 21:50:00";1346,8336181640625;945,3082153320313;569,288052368164;2861,4298095703125
"2025-02-02 22:00:00";1399,0415771484375;881,7973388671875;462,738134765625;2743,5770751953123
"2025-02-02 22:10:00";1378,6075073242187;836,4881286621094;363,973193359375;2579,068798828125
"2025-02-02 22:20:00";1339,1859008789063;925,2064880371094;536,3788375854492;2800,7712158203126
"2025-02-02 22:30:00";1292,8981201171875;801,2919128417968;294,15203857421875;2388,3420654296874
"2025-02-02 22:40:00";1388,847705078125;848,2775451660157;425,25372619628905;2662,37900390625
"2025-02-02 22:50:00";1405,3375610351563;940,6972900390625;538,5319274902344;2884,566796875
"2025-02-02 23:00:00";1324,9259521484375;979,8648132324219;600,5196472167969;2905,310400390625
"2025-02-02 23:10:00";1465,3262084960938;987,62783203125;613,8735321044921;3066,827587890625
"2025-02-02 23:20:00";1351,1195678710938;991,3944458007812;638,0167175292969;2980,5307373046876
"2025-02-02 23:30:00";1351,122607421875;1042,7175354003907;752,9200622558594;3146,76025390625
"2025-02-02 23:40:00";1396,9968994140625;953,4517639160156;563,6280242919922;2914,0767333984377
"2025-02-02 23:50:00";1402,1823364257812;898,930810546875;561,953646850586;2863,0668212890623
"2025-02-03 00:00:00";1343,1229248046875;1001,3787414550782;704,8812133789063;3049,3829345703125
"2025-02-03 00:10:00";1413,3873168945313;1045,1190490722656;724,5499572753906;3183,0562744140625
"2025-02-03 00:20:00";1352,7881591796875;861,987646484375;416,64564514160156;2631,4214599609377
"2025-02-03 00:30:00";1331,4137573242188;877,9499267578125;367,55408782958983;2576,9177978515627
"2025-02-03 00:40:00";1401,2813842773437;905,5929870605469;491,7390380859375;2798,6134765625
"2025-02-03 00:50:00";1332,0615600585938;1024,0700561523438;754,461801147461;3110,593505859375
"2025-02-03 01:00:00";1390,3945190429688;841,3531677246094;358,28704223632815;2590,0347412109377
"2025-02-03 01:10:00";1404,6054321289062;832,27822265625;278,16307601928713;2515,0466552734374
"2025-02-03 01:20:00";1358,5695922851562;934,794482421875;449,97455444335935;2743,338623046875
"2025-02-03 01:30:00";1271,1359008789063;795,5691528320312;229,17401199340821;2295,8790283203125
"2025-02-03 01:40:00";1427,1712524414063;771,3370239257813;183,23004760742188;2381,738330078125
"2025-02-03 01:50:00";1262,7057983398438;1003,3408325195312;608,2808990478516;2874,3274658203127
"2025-02-03 02:00:00";1317,61015625;896,6183044433594;475,7401351928711;2689,96865234375
"2025-02-03 02:10:00";1456,8100952148438;812,6236267089844;348,31422271728513;2617,747998046875
